item,itemLabel,startDate,endDate,sourceDate,psid
Q3183438,Jonathan Powell,1997-05-02,2007-06-27,,Q3183438-62363A7C-EE00-44B2-B313-8B8FE0200B8A
Q7817491,Tom Scholar,2007-06-27,2008-01-23,,Q7817491-2F3407CA-D4EF-4D33-8466-40A928175498
Q2344609,Stephen Carter,2008-01-23,2008-10-10,2022-06-23,Q2344609-6A1ED283-9F2F-436A-9016-0ECBD3718EE9
Q6181472,Jeremy Heywood,2008-10-10,2010-05-11,,Q6181472-3e802756-40c6-0b4d-8f54-9b51008e8259
Q5344177,Edward Llewellyn,2010-05-11,2016-07-13,,Q5344177-51A57C44-F07E-4F57-891F-DD313A995D40
Q25999600,Nick Timothy,2016-07-14,2017-06-09,,Q25999600-A52B6754-1FF7-4D20-B5E8-59906242B308
Q25999601,Fiona Hill,2016-07-14,2017-06-09,,Q25999601-DE7FB15A-7647-40F6-AF0C-252C6217F2CB
Q260651,Gavin Barwell,2017-06-10,2019-07-24,,Q260651-CB79B612-6B48-481E-A344-E0ADF374FBA9
Q24572712,Dominic Cummings,2019-07-24,2020-11-13,,Q24572712-41CFBBB8-3A06-43CB-AB5F-3BB7353AF287
Q65930945,The Lord Udny-Lister,2020-11-13,2021-01-01,2022-06-23,Q65930945-A11E4B2C-A030-4DBC-A7AC-5AD74806AFC9
Q102354401,Dan Rosenfield,2021-01-01,2022-02-03,,Q102354401-C911861C-E712-495D-BEA9-54AF0FC22E3F
Q260546,Steve Barclay MP,2022-02-05,2022-07-05,2022-06-23,Q260546-40C79FBC-E03A-40DC-AE23-7624C0AF67FB
